cityId,name
1610,Mistrató
1611,Ancuya
1612,La Victoria
1613,Pailitas
1614,Restrepo
1615,Achí
1616,Páramo
1617,Zambrano
1618,Toledo
1619,Soatá
1620,La Capilla
1621,Salento
1622,San Jerónimo
1623,Coyaima
1624,Subachoque
1625,Firavitoba
1626,Piedecuesta
1627,Piamonte
1628,Valparaíso
1629,La Argentina
1630,Santa Rosalía
1631,Gachancipá
1632,Ciénaga de Oro
1633,Inírida
1634,Bituima
1635,Sincelejo
1636,Chimichagua
1637,Curití
1638,Roncesvalles
1639,Pueblo Bello
1640,Puerto Arica
1641,Cañasgordas
1642,Uramita
1643,Caicedo
1644,Contadero
1645,Santa Catalina
1646,Aranzazu
1647,Sutatausa
1648,El Paso
1649,Policarpa
1650,Génova
1651,Gámbita
1652,Maripí
1653,San Vicente Ferrer
1654,San Alberto
1655,Restrepo
1656,Nocaima
1657,Betania
1658,Soplaviento
1659,Anolaima
1660,Santa Isabel
1661,El Encanto
1662,Tesalia
1663,Paz de Río
1664,Tunja
1665,Unguía
1666,Altos del Rosario
1667,Puerto Guzmán
1668,Ebéjico
1669,Socha
1670,Saboyá
1671,Túquerres
1672,Paratebueno
1673,Santacruz
1674,Sativanorte
1675,La Tola
1676,Chocontá
1677,Yacopí
1678,Socorro
1679,Tierralta
1680,Corinto
1681,San Miguel de Sema
1682,Cómbita
1683,Nilo
1684,La Pedrera
1685,Rioblanco
1686,Ebéjico
1687,Retiro
1688,Dibulla
1689,Medellín
1690,Rovira
1691,Honda
1692,Valencia
1693,Guadalupe
1694,Carolina
1695,Curití
1696,Salamina
1697,San Juan de Arama
1698,Cáceres
1699,Girón
1700,Milán
1701,Togüí
1702,San Miguel de Sema
1703,Mocoa
1704,San Antonio del Tequendama
1705,Almeida
1706,Acacías
1707,Palmar
1708,Villa del Rosario
1709,Manzanares
1710,Sora
1711,Puerto Nariño
1712,Chinchiná
1713,Acacías
1714,Ospina
1715,Francisco Pizarro
1716,Ciénaga de Oro
1717,La Unión
1718,Togüí
1719,Tabio
1720,Concordia
1721,Timaná
1722,San Martín
1723,La Guadalupe
1724,Becerril
1725,Girardota
1726,Buenavista
1727,Heliconia
1728,Zarzal
1729,Pacoa
1730,Giraldo
1731,Tenza
1732,Mosquera
1733,Anapoima
1734,Sucre
1735,Silvia
1736,Aldana
1737,Santa Rosa de Viterbo
1738,Villarrica
1739,El Roble
1740,Gramalote
1741,Viracachá
1742,Lebrija
1743,Piendamó - Tunía
1744,Barranco de Loba
1745,Amalfi
1746,Ansermanuevo
1747,Vianí
1748,Maní
1749,San Andrés de Tumaco
1750,Morales
1751,Aguada
1752,Santa Lucía
1753,Inzá
1754,Puerto Nare
1755,Sabanagrande
1756,Mahates
1757,Cáqueza
1758,Lenguazaque
1759,Dosquebradas
1760,Ricaurte
1761,Socorro
1762,Guarne
1763,La Ceja
1764,Fresno
1765,Acacías
1766,Girardota
1767,San Martín
1768,Purificación
1769,Cubará
1770,Lérida
1771,Balboa
1772,El Bagre
1773,Amalfi
1774,Santa Lucía
1775,Úmbita
1776,Nátaga
1777,Simití
1778,Margarita
1779,Natagaima
1780,Carmen de Carupa
1781,La Pintada
1782,Vetas
1783,Bolívar
1784,Campoalegre
1785,Suaza
1786,Ipiales
1787,Cisneros
1788,Herveo
1789,Inírida
1790,Villa del Rosario
1791,Ciudad Bolívar
1792,Necoclí
1793,Suan
1794,El Carmen de Atrato
1795,Melgar
1796,Soplaviento
1797,Río Iró
1798,El Cocuy
1799,Caldono
1800,Sincelejo
1801,Prado
1802,Molagavita
1803,Paime
1804,Sucre
1805,Alpujarra
1806,Enciso
1807,Río Iró
1808,Teorama
1809,Pore
1810,Samaná
1811,Samacá
1812,Villa de San Diego de Ubaté
1813,Rionegro
1814,Barbosa
1815,El Guacamayo
1816,Medio San Juan
1817,Risaralda
1818,San Andrés
1819,Piojó
1820,Chocontá
1821,Pajarito
1822,Murillo
1823,Angostura
1824,Linares
1825,Gigante
1826,Córdoba
1827,La Esperanza
1828,Cereté
1829,San Pedro de Cartago
1830,Icononzo
1831,San Benito Abad
1832,Durania
1833,Cáqueza
1834,Urumita
1835,Betulia
1836,Olaya
1837,Guasca
1838,Gómez Plata
1839,El Retén
1840,La Mesa
1841,Chiscas
1842,Gachalá
1843,Riofrío
1844,Galapa
1845,Tesalia
1846,San Pablo
1847,Montecristo
1848,Aipe
1849,Planadas
1850,Monterrey
1851,Achí
1852,Nobsa
1853,Baraya
1854,Timbiquí
1855,Pitalito
1856,Coromoro
1857,Girón
1858,Villa Rica
1859,La Calera
1860,Caramanta
1861,Puerto Concordia
1862,El Carmen
1863,Olaya
1864,Socotá
1865,Los Santos
1866,Ospina
1867,Puerto Wilches
1868,Puerto Santander
1869,San Roque
1870,San Sebastián
1871,La Unión
1872,Pailitas
1873,Chaparral
1874,Castilla la Nueva
1875,Concepción
1876,Río de Oro
1877,Betéitiva
1878,Mosquera
1879,Chivatá
1880,Pachavita
1881,Puerto Nare
1882,Fúquene
1883,Alcalá
1884,San Andrés
1885,Briceño
1886,Puerto Concordia
1887,La Cruz
1888,Contratación
1889,Fundación
1890,Miranda
1891,Zipacón
1892,Acandí
1893,Bolívar
1894,Balboa
1895,Sampués
1896,Cocorná
1897,Chinchiná
1898,Yondó
1899,Retiro
1900,Supatá
1901,Sesquilé
1902,Salento
1903,Roberto Payán
1904,Barranca de Upía
1905,Francisco Pizarro
1906,Valle del Guamuez
1907,Chima
1908,Toribío
1909,Fuente de Oro
1910,Maicao
1911,Ulloa
1912,Santa María
1913,Ciénega
1914,Briceño
1915,Andalucía
1916,Silos
1917,Hatonuevo
1918,Yavaraté
1919,Suárez
1920,Saravena
1921,Galapa
1922,Carolina
1923,Albania
1924,Sotaquirá
1925,Siachoque
1926,San Vicente Ferrer
1927,Puerto Concordia
1928,El Cantón del San Pablo
1929,Giraldo
1930,Ospina
1931,El Litoral del San Juan
1932,Cáchira
1933,San José de la Montaña
1934,Potosí
1935,Soatá
1936,Sabaneta
1937,Tasco
1938,Purificación
1939,Cucunubá
1940,Jambaló
1941,Pauna
1942,Santa Rosa de Osos
1943,Dolores
1944,San Luis
1945,Castilla la Nueva
1946,Sotaquirá
1947,Villamaría
1948,Puerto Escondido
1949,Guatavita
1950,Vistahermosa
1951,Cota
1952,Cuaspud Carlosama
1953,Mapiripán
1954,Acandí
1955,Tenerife
1956,Tinjacá
1957,Manzanares
1958,Victoria
1959,Berbeo
1960,San Luis
1961,Potosí
1962,Cucutilla
1963,Rosas
1964,Pital
1965,San Pedro de los Milagros
1966,Túquerres
1967,Villavieja
1968,El Zulia
1969,La Tola
1970,Jambaló
1971,Chocontá
1972,Barrancabermeja
1973,Fómeque
1974,Alpujarra
1975,El Zulia
1976,Toro
1977,Albania
1978,Salazar
1979,Nariño
1980,San Vicente de Chucurí
1981,Floresta
1982,Chiscas
1983,Condoto
1984,La Paz
1985,La Celia
1986,Buenos Aires
1987,Siachoque
1988,Entrerríos
1989,Oporapa
1990,Une
1991,Cabuyaro
1992,El Retorno
1993,Obando
1994,Cáchira
1995,Anapoima
1996,Chinácota
1997,Silvania
1998,Guasca
1999,Granada
2000,Villamaría
2001,Marmato
2002,Soledad
2003,Saldaña
2004,Pensilvania
2005,Sesquilé
2006,San Carlos de Guaroa
2007,Íquira
2008,Medio Atrato
2009,Cota
2010,San Luis
2011,Valencia
2012,La Vega
2013,Alcalá
2014,Somondoco
2015,Sopó
2016,El Paso
2017,Salazar
2018,Gramalote
2019,Confines
2020,Sabanalarga
2021,Santa Bárbara
2022,Valle del Guamuez
2023,Puerto Nariño
2024,Chinchiná
2025,Moñitos
2026,La Pedrera
2027,Coromoro
2028,Gutiérrez
2029,Socha
2030,Ulloa
2031,Socorro
2032,Valparaíso
2033,San José de la Montaña
2034,Chimichagua
2035,Bucarasica
2036,Zambrano
2037,Tununguá
2038,Zambrano
2039,Mitú
2040,La Plata
2041,Palermo
2042,Puerto Boyacá
2043,Piedras
2044,Zarzal
2045,Valle del Guamuez
2046,La Argentina
2047,Campo de la Cruz
2048,Zarzal
2049,Mutatá
2050,Valle de San José
2051,San Juan de Urabá
2052,Guatapé
2053,Pana Pana
2054,Lérida
2055,Santa Fé de Antioquia
2056,Mocoa
2057,Sopetrán
2058,Villapinzón
2059,Panqueba
2060,Buenavista
2061,Villavicencio
2062,Macaravita
2063,Pinchote
2064,Carmen del Darién
2065,La Sierra
2066,Ipiales
2067,Sincelejo
2068,Bello
2069,Sasaima
2070,Agrado
2071,Pitalito
2072,San Andrés de Sotavento
2073,Cértegui
2074,Mutatá
2075,Tutazá
2076,San Antonio del Tequendama
2077,Villanueva
2078,La Pintada
2079,Chipatá
2080,Bochalema
2081,Quípama
2082,Carolina
2083,Villanueva
2084,Chita
2085,Bugalagrande
2086,Beltrán
2087,San José de Uré
2088,Floresta
2089,Colón
2090,Puerto Concordia
2091,Chinchiná
2092,Ramiriquí
2093,Girardot
2094,Santa Marta
2095,El Peñón
2096,Amagá
2097,Arauca
2098,Unión Panamericana
2099,Aguadas
2100,Vianí
2101,Villapinzón
2102,San Francisco
2103,Francisco Pizarro
2104,San José de Pare
2105,Mogotes
2106,Murillo
2107,Norcasia
2108,Albán
2109,Togüí
2110,San Bernardo
2111,Cáqueza
2112,Chinú
2113,San Roque
2114,Ciénaga de Oro
2115,Istmina
2116,Gama
2117,Dabeiba
2118,Planeta Rica
2119,Ovejas
2120,Teruel
2121,San Zenón
2122,Inzá
2123,Villa Rica
2124,Guacarí
2125,Cubará
2126,Caracolí
2127,Caicedo
2128,La Primavera
2129,Dabeiba
2130,Envigado
2131,Arboletes
2132,Sopó
2133,Cabrera
2134,Cereté
2135,La Mesa
2136,Risaralda
2137,Andalucía
2138,Circasia
2139,Soacha
2140,Puerto Concordia
2141,Chiquinquirá
2142,Providencia
2143,Patía
2144,Sopetrán
2145,Cimitarra
2146,Pinillos
2147,Francisco Pizarro
2148,Tabio
2149,San Juan del Cesar
2150,San Pedro
2151,Santa Rosa del Sur
2152,Vijes
2153,El Peñón
2154,San Roque
2155,Cácota
2156,Zetaquira
2157,Valle de San Juan
2158,Gómez Plata
2159,Uramita
2160,Providencia
2161,Floridablanca
2162,El Tambo
2163,Granada
2164,Corinto
2165,Apía
2166,Baranoa
2167,Quipile
2168,Toro
2169,Riohacha
2170,Aratoca
2171,Tauramena
2172,Arcabuco
2173,Candelaria
2174,Dolores
2175,El Dorado
2176,Andalucía
2177,San Andrés
2178,Taminango
2179,Cicuco
2180,Pensilvania
2181,Cómbita
2182,Viterbo
2183,Murillo
2184,Betania
2185,Agustín Codazzi
2186,Cértegui
2187,Carmen de Apicalá
2188,Campohermoso
2189,El Zulia
2190,Corozal
2191,Tona
2192,Pasto
2193,Taminango
2194,Arboleda
2195,Retiro
2196,Gramalote
2197,Bolívar
2198,Suárez
2199,Florián
2200,Maní
2201,Belén de Umbría
2202,El Peñón
2203,Puracé
2204,Briceño
2205,Riosucio
2206,Iles
2207,Ocaña
2208,Valle de San José
2209,Encino
2210,Buenavista
2211,Bolívar
2212,Ituango
2213,Manaure
2214,La Tebaida
2215,Cogua
2216,Manatí
2217,Polonuevo
2218,La Merced
2219,Medellín
2220,El Charco
2221,Cerro de San Antonio
2222,El Tarra
2223,La Mesa
2224,Obando
2225,Bolívar
2226,Altamira
2227,Remedios
2228,Tabio
2229,Potosí
2230,Tinjacá
2231,El Cantón del San Pablo
2232,Mutiscua
2233,Chaparral
2234,Ariguaní
2235,San José del Fragua
2236,Cumbal
2237,El Banco
2238,Cumaribo
2239,Acandí
2240,Colón
2241,Morales
2242,San Joaquín
2243,Marquetalia
2244,Valle de San Juan
2245,Magangué
2246,Astrea
2247,Chitagá
2248,Sutamarchán
2249,San Antero
2250,San Pablo
2251,María la Baja
2252,Funza
2253,Villa Caro
2254,Maceo
2255,Majagual
2256,Villanueva
2257,Puerto Santander
2258,Piedecuesta
2259,Villahermosa
2260,Campohermoso
2261,San Vicente del Caguán
2262,Puerto Parra
2263,Puente Nacional
2264,Jericó
2265,Chalán
2266,Córdoba
2267,Miraflores
2268,Tello
2269,Norosí
2270,Génova
2271,Puerto Lleras
2272,Alcalá
2273,El Charco
2274,La Jagua del Pilar
2275,Guadalupe
2276,Riofrío
2277,San Luis de Palenque
2278,Santa Rosa
2279,Mosquera
2280,Salamina
2281,Líbano
2282,Salento
2283,Chiquinquirá
2284,Palestina
2285,Valencia
2286,San Pedro de Urabá
2287,Uramita
2288,La Apartada
2289,San José de Toluviejo
2290,Bosconia
2291,San Bernardo del Viento
2292,Palmira
2293,Popayán
2294,Teruel
2295,Santa Bárbara
2296,Guadalupe
2297,Úmbita
2298,Bajo Baudó
2299,Santiago
2300,Obando
2301,Guachetá
2302,Guamal
2303,Pore
2304,Yaguará
2305,Durania
2306,El Cocuy
2307,Juan de Acosta
2308,San Luis de Gaceno
2309,Aldana
2310,Almeida
2311,Miraflores
2312,Motavita
2313,San Antonio del Tequendama
2314,San Pedro de los Milagros
2315,Cácota
2316,Baraya
2317,Timbío
2318,Palmas del Socorro
2319,Belén de Umbría
2320,Supía
2321,Suan
2322,Olaya
2323,Guachetá
2324,Inzá
2325,Unión Panamericana
2326,Santa Cruz de Mompox
2327,Garagoa
2328,Ansermanuevo
2329,San José de Miranda
2330,El Calvario
2331,Mosquera
2332,Rionegro
2333,Miraflores
2334,Caimito
2335,Támara
2336,San José de Cúcuta
2337,Espinal
2338,Ortega
2339,Ospina
2340,San Jacinto del Cauca
2341,Puerto López
2342,Arcabuco
2343,Colombia
2344,Bugalagrande
2345,Beltrán
2346,San Luis
2347,Palmar
2348,Herveo
2349,Bagadó
2350,Santa Bárbara
2351,San Luis de Palenque
2352,Solano
2353,Puerto Triunfo
2354,Sibundoy
2355,San Benito Abad
2356,Río Viejo
2357,Aguada
2358,Puerto Carreño
2359,Topaipí
2360,Popayán
2361,Chivor
2362,Cabuyaro
2363,Piedras
2364,San José del Fragua
2365,Restrepo
2366,Magangué
2367,Honda
2368,Amagá
2369,Anolaima
2370,Sabanalarga
2371,Lérida
2372,Iles
2373,La Macarena
2374,Oiba
2375,Tibasosa
2376,Santo Tomás
2377,Vélez
2378,Villa Rica
2379,Támara
2380,San Cayetano
2381,Ortega
2382,Pacho
2383,Norosí
2384,Popayán
2385,San Sebastián de Mariquita
2386,Ricaurte
2387,Puerto Escondido
2388,Moniquirá
2389,Argelia
2390,Guaitarilla
2391,La Unión
2392,Sopetrán
2393,Bituima
2394,Guaduas
2395,California
2396,Bucaramanga
2397,San Carlos de Guaroa
2398,Muzo
2399,La Pedrera
2400,Bolívar
2401,La Jagua de Ibirico
2402,Anorí
2403,Puracé
2404,Santa Rosa de Viterbo
2405,Sutatenza
2406,Anzá
2407,La Unión
2408,Palmar
2409,Abejorral
2410,Bolívar
2411,Pradera
2412,Cucutilla
2413,Moñitos
2414,Villanueva
2415,El Dovio
2416,Altos del Rosario
2417,La Cruz
2418,San Benito Abad
2419,Giraldo
2420,Palmira
2421,Campamento
2422,El Zulia
2423,Calarcá
2424,Jericó
2425,Río Quito
2426,Ataco
2427,Dagua
2428,San Juan de Arama
2429,San Vicente Ferrer
2430,El Piñón
2431,Inírida
2432,Santa Rosa
2433,Santa Rosa de Cabal
2434,Santa Rosa de Viterbo
2435,Sutatausa
2436,Labranzagrande
2437,Villavicencio
2438,Zambrano
2439,La Playa
2440,San Francisco
2441,Pereira
2442,Puebloviejo
2443,Sonsón
2444,Jericó
2445,San Jerónimo
2446,Usiacurí
2447,Calima
2448,Santo Tomás
2449,Busbanzá
2450,Tocaima
2451,Cajamarca
2452,Albania
2453,Chinchiná
2454,María la Baja
2455,Suaza
2456,Obando
2457,Arauquita
2458,Palmira
2459,San Cayetano
2460,Acandí
2461,Córdoba
2462,Paz de Ariporo
2463,Mocoa
2464,Frontino
2465,Nóvita
2466,La Gloria
2467,Subachoque
2468,Beltrán
2469,Pore
2470,Riohacha
2471,Sotaquirá
2472,Mesetas
2473,Belén
2474,Sabanalarga
2475,Gómez Plata
2476,San Pedro de Urabá
2477,Santander de Quilichao
2478,Puerto Asís
2479,El Tambo
2480,Filandia
2481,Puerto Triunfo
2482,Íquira
2483,Suan
2484,San Martín
2485,San Bernardo del Viento
2486,Nueva Granada
2487,Lérida
2488,San Carlos
2489,Río Quito
2490,Sevilla
2491,Santiago
2492,La Unión
2493,Cuítiva
2494,Santa Rosa de Osos
2495,La Primavera
2496,Moniquirá
2497,La Merced
2498,Altos del Rosario
2499,Santa Sofía
2500,Los Andes
2501,Fundación
2502,Riosucio
2503,San Carlos de Guaroa
2504,Yavaraté
2505,Chaparral
2506,Ventaquemada
2507,Tausa
2508,López de Micay
2509,Betéitiva
2510,Pamplona
2511,Útica
2512,Angelópolis
2513,Chipatá
2514,Sahagún
2515,Contratación
2516,Puerto Parra
2517,Santacruz
2518,El Dovio
2519,Murindó
2520,Guamal
2521,Labateca
2522,Tibasosa
2523,Junín
2524,San Miguel
2525,Montecristo
2526,Los Palmitos
2527,Toro
2528,Tununguá
2529,Hatonuevo
2530,Palermo
2531,Sotaquirá
2532,Suaza
2533,Simacota
2534,Tarso
2535,Santa Bárbara de Pinto
2536,Fresno
2537,Peñol
2538,Chita
2539,El Carmen de Atrato
2540,Palestina
2541,Albania
2542,Yacuanquer
2543,San Bernardo
2544,Fómeque
2545,Suesca
2546,San Pedro
2547,San Luis
2548,Toledo
2549,Tona
2550,Firavitoba
2551,Duitama
2552,Molagavita
2553,Planeta Rica
2554,El Carmen de Viboral
2555,Timbío
2556,Tutazá
2557,Junín
2558,Gutiérrez
2559,Marquetalia
2560,Medio Atrato
2561,Peque
2562,Purificación
2563,El Carmen de Atrato
2564,Girón
2565,Aldana
2566,Cotorra
2567,Vistahermosa
2568,Barbacoas
2569,Chiscas
2570,San Joaquín
2571,Hatillo de Loba
2572,Ariguaní
2573,Sabana de Torres
2574,Hispania
2575,Valparaíso
2576,Puracé
2577,Roncesvalles
2578,San Pablo de Borbur
2579,Medina
2580,Rondón
2581,Chiriguaná
2582,Chaparral
2583,Ibagué
2584,Concordia
2585,Pailitas
2586,Simacota
2587,Villanueva
2588,Fúquene
2589,Salamina
2590,Yopal
2591,Supía
2592,Palmira
2593,Remolino
2594,Tota
2595,Sabanagrande
2596,Garzón
2597,Facatativá
2598,San Luis de Palenque
2599,La Ceja
2600,Buenavista
2601,Coromoro
2602,Caucasia
2603,Guayatá
2604,San José de Cúcuta
2605,Medina
2606,Calamar
2607,La Mesa
2608,Barranquilla
2609,Macaravita
2610,Cartago
2611,Turbo
2612,San Pedro de Cartago
2613,Ibagué
2614,Montebello
2615,Garzón
2616,Medina
2617,Armenia
2618,Barrancominas
2619,Paicol
2620,Zetaquira
2621,Santa Sofía
2622,Sutatausa
2623,Villa Caro
2624,Fredonia
2625,El Peñón
2626,Santa Bárbara
2627,Tausa
2628,Villanueva
2629,Fundación
2630,Sipí
2631,Chita
2632,Manizales
2633,Vistahermosa
2634,Carolina
2635,Suárez
2636,Montebello
2637,Colombia
2638,San Andrés
2639,Sincelejo
2640,San Calixto
2641,Ragonvalia
2642,Acevedo
2643,La Victoria
2644,Agrado
2645,Puerto Guzmán
2646,Tasco
2647,San Luis de Sincé
2648,Puerto Rondón
2649,Riohacha
2650,Marquetalia
2651,Salazar
2652,Santa Sofía
2653,Manaure
2654,San Pablo
2655,Algarrobo
2656,Mocoa
2657,Puerto Parra
2658,San Andrés
2659,Pachavita
2660,Soacha
2661,Granada
2662,Sabana de Torres
2663,Santa Bárbara de Pinto
2664,La Cruz
2665,Fresno
2666,San Estanislao
2667,San Vicente de Chucurí
2668,Sabanalarga
2669,Ebéjico
2670,San Sebastián de Buenavista
2671,Colón
2672,Florida
2673,Achí
2674,Miranda
2675,Chivatá
2676,Pueblo Rico
2677,Chiriguaná
2678,Yumbo
2679,Campoalegre
2680,Uramita
2681,Chimichagua
2682,Tibaná
2683,El Piñón
2684,Puerto Rondón
2685,El Charco
2686,Jericó
2687,Leiva
2688,Santa María
2689,Armenia
2690,Medio San Juan
2691,Villavieja
2692,Páez
2693,Río Quito
2694,Recetor
2695,Magüí
2696,Vijes
2697,Rionegro
2698,Sesquilé
2699,Caimito
2700,Padilla
2701,San Luis
2702,Risaralda
2703,Bucarasica
2704,Alejandría
2705,Yaguará
2706,Cañasgordas
2707,Villarrica
2708,Mahates
2709,Hato
2710,San Miguel
2711,Barrancominas
2712,Boyacá
2713,Guachené
2714,Totoró
2715,Sucre
2716,Jamundí
2717,Achí
2718,Papunahua
2719,Retiro
2720,San José de Miranda
2721,Río Viejo
2722,Inzá
2723,Herrán
2724,Tununguá
2725,Peñol
2726,Sabanagrande
2727,Arenal
2728,Florida
2729,Oporapa
2730,La Palma
2731,San Zenón
2732,Belalcázar
2733,Cabrera
2734,Arroyohondo
2735,Dosquebradas
2736,Bucaramanga
2737,Guapotá
2738,Aranzazu
2739,Pachavita
2740,Encino
2741,Tunja
2742,Concordia
2743,Granada
2744,Circasia
2745,San José de Cúcuta
2746,Capitanejo
2747,Chiriguaná
2748,Victoria
2749,El Cocuy
2750,Chía
2751,Quetame
2752,Cucaita
2753,Páez
2754,Arenal
2755,Bucarasica
2756,Zapayán
2757,Tutazá
2758,Granada
2759,Falan
2760,Sahagún
2761,Piedras
2762,Sucre
2763,Puerto Colombia
2764,Galán
2765,Mitú
2766,Tamalameque
2767,Yalí
2768,El Molino
2769,Timbiquí
2770,Samaná
2771,Cacahual
2772,Bagadó
2773,San José de Toluviejo
2774,Morroa
2775,Circasia
2776,La Capilla
2777,Nariño
2778,Guamal
2779,Restrepo
2780,Ponedera
2781,Los Patios
2782,Chalán
2783,Urrao
2784,Mongua
2785,Contratación
2786,Líbano
2787,Agrado
2788,Zona Bananera
2789,Cucutilla
2790,Santa Marta
2791,Guacarí
2792,Gutiérrez
2793,Herveo
2794,Belén
2795,Monterrey
2796,Villanueva
2797,San Pablo de Borbur
2798,Chía
2799,Soplaviento
2800,Plato
2801,Maripí
2802,Calarcá
2803,Cabrera
2804,Aracataca
2805,Agustín Codazzi
2806,Sucre
2807,Durania
2808,Otanche
2809,Suárez
2810,Tamalameque
2811,Choachí
2812,Villarrica
2813,Armenia
2814,Puente Nacional
2815,Timbiquí
2816,La Unión
2817,Güepsa
2818,Sabanalarga
2819,Bagadó
2820,Albán
2821,Chitaraque
2822,Ginebra
2823,Sutamarchán
2824,Gámbita
2825,Altos del Rosario
2826,El Cantón del San Pablo
2827,Ubalá
2828,Duitama
2829,Jenesano
2830,Salazar
2831,Dagua
2832,San Andrés de Sotavento
2833,Santa Cruz de Mompox
2834,Apartadó
2835,Cali
2836,Pital
2837,Puerto Rico
2838,Páez
2839,Páez
2840,Granada
2841,Solita
2842,Charta
2843,Ramiriquí
2844,Fusagasugá
2845,Valencia
2846,El Molino
2847,Paz de Río
2848,Socotá
2849,Tutazá
2850,Yalí
2851,La Pintada
2852,Villavieja
2853,Copacabana
2854,Aldana
2855,Gámbita
2856,Palestina
2857,Yavaraté
2858,Mesetas
2859,Pacoa
2860,Coello
2861,Chocontá
2862,Los Córdobas
2863,La Tebaida
2864,Guayatá
2865,El Encanto
2866,Carcasí
2867,La Palma
2868,Gigante
2869,Páramo
2870,Nilo
2871,Contratación
2872,Riofrío
2873,Cisneros
2874,Roberto Payán
2875,La Macarena
2876,Durania
2877,San Francisco
2878,Cotorra
2879,Barranquilla
2880,Ovejas
2881,Purificación
2882,Pinillos
2883,Gámeza
2884,Hispania
2885,Albán
2886,Yacopí
2887,Tena
2888,Santa Cruz de Mompox
2889,Albania
2890,San Juan de Arama
2891,San José de Uré
2892,Lebrija
2893,Chaparral
2894,Durania
2895,Maripí
2896,Gigante
2897,Río Iró
2898,Pinchote
2899,Cubará
2900,El Peñol
2901,Morales
2902,Tópaga
2903,Ovejas
2904,Soracá
2905,Villagómez
2906,Socotá
2907,Angelópolis
2908,Susa
2909,Santa Bárbara
2910,Paime
2911,Guataquí
2912,Falan
2913,Ortega
2914,Yolombó
2915,Santo Domingo
2916,Filandia
2917,Gachalá
2918,La Unión
2919,San Andrés
2920,Jesús María
2921,Cartago
2922,Guatavita
2923,Córdoba
2924,Covarachía
2925,Guática
2926,Puerto Escondido
2927,San Roque
2928,Sesquilé
2929,González
2930,La Celia
2931,Tona
2932,Nátaga
2933,El Cocuy
2934,Sonsón
2935,Albán
2936,El Cairo
2937,Suaza
2938,Sabanalarga
2939,Jambaló
2940,Caparrapí
2941,Nuquí
2942,San Luis de Palenque
2943,Mapiripán
2944,Salamina
2945,Puerto Santander
2946,San Antonio
2947,Tutazá
2948,Los Palmitos
2949,Ventaquemada
2950,Duitama
2951,Tuluá
2952,La Apartada
2953,Guavatá
2954,Montebello
2955,Cómbita
2956,Pijiño del Carmen
2957,La Paz
2958,Providencia
2959,El Colegio
2960,Tibasosa
2961,Ragonvalia
2962,Puerto Rico
2963,Viterbo
2964,Suaza
2965,El Bagre
2966,Toribío
2967,Alejandría
2968,Tuluá
2969,Santa Cruz de Mompox
2970,La Macarena
2971,Río de Oro
2972,Albania
2973,Villavicencio
2974,Suárez
2975,Montenegro
2976,Timaná
2977,Puerres
2978,San Calixto
2979,Pacoa
2980,Mogotes
2981,Guaca
2982,Dolores
2983,Chinavita
2984,Sasaima
2985,Chía
2986,Piedecuesta
2987,Puerto Libertador
2988,Chigorodó
2989,Cajibío
2990,Puerto Colombia
2991,Murindó
2992,Topaipí
2993,Ricaurte
2994,Argelia
2995,Caldas
2996,Tello
2997,Uramita
2998,Chinácota
2999,Suesca
3000,Bojayá
3001,Rionegro
3002,Pasto
3003,Puebloviejo
3004,Villahermosa
3005,Lebrija
3006,Turbaco
3007,Prado
3008,Tibú
3009,La Vega
3010,Remedios
3011,San Roque
3012,El Águila
3013,Puerto Santander
3014,Pasca
3015,Isnos
3016,San Sebastián de Mariquita
3017,Santa Rosa
3018,Ábrego
3019,Santa Ana
3020,Tuta
3021,Silvania
3022,Betéitiva
3023,Murillo
3024,Chitagá
3025,El Peñón
3026,Nariño
3027,Guapotá
3028,San José de Cúcuta
3029,Barranca de Upía
3030,Confines
3031,Cumbal
3032,San Miguel
3033,Calarcá
3034,Uribe
3035,Contratación
3036,Bahía Solano
3037,Los Córdobas
3038,Caldono
3039,Turbaná
3040,"Bogotá, D.C."
3041,Marquetalia
3042,Toledo
3043,Montenegro
3044,Condoto
3045,Purificación
3046,Gigante
3047,Sitionuevo
3048,El Paujíl
3049,Liborina
3050,La Pintada
3051,Betania
3052,Güepsa
3053,El Encanto
3054,San Martín
3055,Nuevo Colón
3056,Tibasosa
3057,Toca
3058,Buriticá
3059,Sucre
3060,Obando
3061,El Tambo
3062,Pijao
3063,Piamonte
3064,Villa de Leyva
3065,Soracá
3066,Sibundoy
3067,Anorí
3068,La Pintada
3069,San Benito Abad
3070,Aguada
3071,Nóvita
3072,Nuquí
3073,Guataquí
3074,Guacamayas
3075,Caldas
3076,Policarpa
3077,Amagá
3078,Córdoba
3079,Durania
3080,Miranda
3081,Soacha
3082,Pradera
3083,El Colegio
3084,Pailitas
3085,Junín
3086,Galán
3087,Concordia
3088,Tópaga
3089,Almaguer
3090,Alejandría
3091,Caramanta
3092,Arenal
3093,Manaure Balcón del Cesar
3094,La Victoria
3095,Santa Fé de Antioquia
3096,Villavicencio
3097,Florián
3098,Zipacón
3099,Suaita
3100,Busbanzá
3101,Ocamonte
3102,Macaravita
3103,Aguachica
3104,Oporapa
3105,Inírida
3106,Málaga
3107,Cumbal
3108,Zipacón
3109,Guadalupe
3110,Arenal
3111,Saravena
3112,Soledad
3113,Somondoco
3114,El Águila
3115,Olaya
3116,Ventaquemada
3117,Melgar
3118,Uribe
3119,Uramita
3120,Roldanillo
3121,Samaná
3122,Honda
